Store ID,Country,City,Latitude,Longitude,Brand Owner,Brand Owner Origin,Address,Company Name,Fascia,Floorspace,Format,Price Range
recHy8uUAz22ayCYN,Nigeria,Lagos,6.542312,3.378437,Chris & Randa Supermarket,Nigeria,"Omoade Alafia B/Stop, 113 Igi Olugbin, Orile Pedro, Somolu 100231, Lagos, Nigeria",Chris & Randa Supermarket,Chris & Randa Supermarket,80,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recv0KY5fQQyBzVFT,Nigeria,Lagos,6.456563,3.446313,Cino's Express Supermarket,Nigeria,"39 Onikoyi Rd, Ikoyi, Lagos, Nigeria",Cino's Express Supermarket,Cino's Express Supermarket,180,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
rectvWjK9Sh6Se2ts,Nigeria,Lagos,6.4361644,3.4568989,Dia,Spain,"9 Otunba Adedoyin Ogungbe Crescent, Off Admiralty Way, Lekki Phase 1",Dia,Citydia,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recuSKvz0B49PI3fW,Nigeria,Lagos,6.4620281,3.2933418,Dia,Spain,"Road 203, 2nd avenue, Féstac Town",Dia,Citydia,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recuUTT9pjpdSkIrl,Nigeria,Lagos,6.4900197,3.3414103,Dia,Spain,"Aguda, Surulere",Dia,Citydia,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recu2bk3e8fpumsUY,Nigeria,Lagos,6.5046848,3.3519757,Dia,Spain,"110-124 Ogunlana Drive, Surulere",Dia,Citydia,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recucfWYrB8g5XUn6,Nigeria,Lagos,6.5172682,3.3826822,Dia,Spain,"12, University Road Abule Oja Akoka, Yaba",Dia,Citydia,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recuvw6qcbwOgKbXQ,Nigeria,Lagos,6.427813,3.488062,Dia,Spain,"Richmond Estate, Lekki",Dia,Citydia,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recuwyBDNU0uYlOIs,Nigeria,Lagos,6.6663932,3.5160202,Dia,Spain,"128 Ikorodu-Sagamu Road, Ikorodu",Dia,Citydia,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recsWBuGNAs25gBS4,Nigeria,Lagos,6.4583376,3.4709087,Cmart,Nigeria,"I, 11 Babafemi Osoba Cres, Lekki Phase 1",Cmart,Cmart,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recsXbrSclQDmq2G9,Nigeria,Lagos,6.627437,3.338313,Coach Supermarket,Nigeria,"Shop 4, Umar Stay Drive, Oluwole, Ogba, Aguda 300001, Ikeja, Nigeria",Coach,Coach Supermarket,35,Traditional,Basic
recVrulhaT3kRYS3X,Nigeria,Lagos,6.448313,3.563688,CompraMart,Nigeria,"No 25 Mobil Estate Rd, opposite Vio, Eti-Osa 000010, Lagos, Nigeria",CompraMart,CompraMart,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recs7MjLqCpmDZsEP,Nigeria,Lagos,6.439562,3.488437,Credo Supermarket,Nigeria,"Ikate Elegushi, Lekki, Lagos, Nigeria",Credo,Credo Supermarket,40,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recsaxBYE7iVns4Ps,Nigeria,Lagos,6.4424383,3.4813017,D'Edge Mart,Nigeria,"1 Emma Abimbola Cole, Lekki Phase 1",D'Edge Mart,D'Edge Mart,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recsDmk9boR4TOUVh,Nigeria,Lagos,6.498188,3.358062,Dattose Supermarket,Nigeria,"14 Adeniran Ogunsanya Street, Surulere, Lagos, Nigeria",Dattose,Dattose Supermarket,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recsGZUw8cPDai1rU,Nigeria,Lagos,6.4519194,3.4698776,Daytona Supermarket,Nigeria,"23 Admiralty Rd, Lekki Phase I, Lagos, Nigeria",Daytona,Daytona Supermarket,100,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recWYARdrQiOzZ9bm,Nigeria,Lagos,6.655312,3.274438,De Emporium,Nigeria,"93 Meiran Rd, Abule Egba 100361, Lagos, Nigeria",De Emporium,De Emporium,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recWVFnAFjVaMgXIv,Nigeria,Lagos,6.696438,3.420562,De' Royal's Supermarket,Nigeria,"Plot 50 Journalist Estate Rd, Arepo, Nigeria",De' Royal's Supermarket,De' Royal's Supermarket,120,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
rec1HSm1FQn4mITzh,Nigeria,Lagos,6.454187,3.519938,Dear Mama Superstore,Nigeria,"Agungi Ajiran Rd, Lekki Penninsula II, Lagos, Nigeria",Dear Mama Superstore,Dear Mama Superstore,60,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
receYt3ddfAi7FYWD,Nigeria,Lagos,6.432813,3.552437,Debikadd,Nigeria,"Lekki Penninsula II, Lagos, Nigeria",Debikadd,Debikadd,100,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
rect4cZLwq900VsBO,Nigeria,Lagos,6.450062,3.454937,Debikadd,Nigeria,"43a Lekky County Road Ikota, Lekki, Nigeria",Debikadd,Debikadd,100,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
rec8WyguCJfBpvtOv,Nigeria,Lagos,6.565062,3.280437,Debron Supermarket,Nigeria,"Off Council Bus Stop, Idimu, 116 Liasu Rd, Alimosho, Ikeja, Nigeria",Debron Supermarket,Debron Supermarket,120,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
rect8Sm7LsJIOdfS0,Nigeria,Lagos,6.576562,3.268688,Deke Supermarket,Nigeria,"Km 2, Isheri Lady Road, Iroko Estate, Ikotun 300001, Isheri, Nigeria",Deke,Deke Supermarket,120,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
rectfNoXQxF13lYlQ,Nigeria,Lagos,6.4304996,3.4243117,Delis Grocery Store,Nigeria,"1291 Akin Adesola St, Victoria Island",Delis,Delis Grocery Store,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Super Premium
rec4LP5ewjKrtynfD,Nigeria,Lagos,6.5542076,3.3889675,Prince Ebeano Supermarket,Nigeria,"No.7/9 Akerele Street, Gbagada",Prince Ebeano,DePrince,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recVbo9Ebm9BnUNYq,Nigeria,Lagos,6.600062,3.349563,Dewmart,Nigeria,"27 Amore Street, Allen, Ikeja, Nigeria",Dewmart,Dewmart,120,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recuFbT8bsKwUo377,Nigeria,Lagos,6.595937,3.352312,Dizmart Supermarket,Nigeria,"33 Toyin Street, Allen, Ikeja, Lagos, Nigeria",Dizmart,Dizmart Supermarket,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
rec0tLhiug9m1DBiz,Nigeria,Lagos,6.474687,3.617563,DKK Supermarket Plaza,Nigeria,"Eti-Osa, Lekki, Nigeria",DKK Supermarket Plaza,DKK Supermarket Plaza,30,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recvi3R6bp83smJNC,Nigeria,Lagos,6.5062686,3.3743154,Domino Stores,Nigeria,"1-11 Commercial Avenue, Yaba",Domino,Domino,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recvqRaNu8lTM53dP,Nigeria,Lagos,6.506383,3.3744589,Domino Stores,Nigeria,"44 Diya Street, Ifako, Gbagada",Domino,Domino,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recvUrp2Ik3R6aZFp,Nigeria,Lagos,6.5550407,3.3287547,Domino Stores,Nigeria,"2 Oludegun Street, Mafoluku",Domino,Domino,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recvW8rmS7XWlbcLm,Nigeria,Lagos,6.503361,3.377575,Domino Stores,Nigeria,"282 Herbert Macaulay, Sabo-Yaba, Lagos",Domino,Domino,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recv3mI6ho6uj1bET,Nigeria,Lagos,6.5915938,3.287892,Domino Stores,Nigeria,"208, Egbeda Idimu Road, Idimu , Lagos",Domino,Domino,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recvfuhSxuhUaiuTA,Nigeria,Lagos,6.6153419,3.5018555,Domino Stores,Nigeria,"Oba- Ayangbure Raod, Ikorodu",Domino,Domino,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recw8zKyoyX9fIpBW,Nigeria,Lagos,6.551562,3.397563,Drinks Vantage,Nigeria,"1 Oworo Rd, Oworosoki 100242, Lagos, Nigeria",Drinks Vantage,Drinks Vantage,40,Specialist Food,Mid-level
recvIIS5vCH1IyFD7,Nigeria,Lagos,6.5077094,3.3104477,E-Mart Supermarket,Nigeria,"Okota, 70 Ago Palace Way, Ilasamaja",E-Mart,E-Mart Supermarket,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
rec4KcmS8hYucnwH2,Nigeria,Lagos,6.46297,3.5561,Prince Ebeano Supermarket,Nigeria,"Shop X199, Blue Crest Mall, Ikota Shopping Complex, Lekki",Prince Ebeano,Ebeano,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recsa2IVXkJV9uvhN,Nigeria,Lagos,6.524188,3.386188,Ebnon Supermarket,Nigeria,"5 Moronfolu St, Akoka, Lagos, Nigeria",Ebnon Supermarket,Ebnon Supermarket,40,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recvNDeI9btwA9qvy,Nigeria,Lagos,6.5634758,3.3703696,Edichart Supermarket And Pharmacy,Nigeria,"54 Olorunlogbon St, Anthony Village, Lagos, Nigeria",Edichart,Edichart Supermarket And Pharmacy,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recvOat6KD02N1IPx,Nigeria,Lagos,6.495438,3.358687,Ego Supermarket,Nigeria,"15 Yesufu Sanusi Street, Surulere, Lagos, Nigeria",Ego,Ego Supermarket,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recvPzNok1JKrOl3O,Nigeria,Lagos,6.442438,3.456812,Ema Supermarket,Nigeria,"9 Prince Adelowo Adedeji Street, Lekki Phase 1, Lagos, Nigeria",Ema,Ema Supermarket,80,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recwRpOIdd2AipsYu,Nigeria,Lagos,6.4297046,3.4096928,Emjays Supermarket,Nigeria,"2-4 Adeola Odeku Street, Victoria Island 234011, Lagos, Nigeria",Emjays,Emjays Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recPMUoPeNkAo1c0K,Nigeria,Lagos,6.447437,3.508563,Enej Supermarket,Nigeria,"Rindex Plaza, Lagos Lagos NG, 53 Hon. Yaya Dosunmu Way, Osapa London 105102, Lekki, Nigeria",Enej Supermarket,Enej Supermarket,80,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recwXg5ZdgJYsqKmz,Nigeria,Lagos,6.643312,3.332063,Enesco Supermarket,Nigeria,"7 Orimolade St, Ogba 300001, Lagos, Nigeria",Enesco,Enesco Supermarket,30,Traditional,Basic
recDGVmGwEl0fAC3N,Nigeria,Lagos,6.567562,3.259563,Eniza Hyper Supermarket,Nigeria,"Governor's Rd, Ikotun, Lagos, Nigeria",Eniza Hyper Supermarket,Eniza Hyper Supermarket,800,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recPSwnnTZPw8QpNR,Nigeria,Lagos,6.504062,3.582063,Essentials Supermart,Nigeria,"1 Langbasa Rd, Lambasa, Lekki, Nigeria",Essentials Supermart,Essentials Supermart,100,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recwZUEteeplUGZmO,Nigeria,Lagos,6.633937,3.342063,Estien Supermarket,Nigeria,"10 Mokuolu Street, Ogba, Agege, Lagos, Nigeria",Estien,Estien Supermarket,20,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recwdsaiAW2M0t2mM,Nigeria,Lagos,6.489937,3.357062,Everbright Supermarkets,Nigeria,"83 Bode Thomas Street, Surulere 101212, Lagos, Nigeria",Everbright,Everbright Supermarkets,75,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recvnZXBIQ0x0MkBp,Nigeria,Lagos,6.456437,3.530437,Evron Food Store,Nigeria,"Block L1, Plot 35 Chevron Drive, Lekki Penninsula II 101245, Lekki, Nigeria",Evron Food Store,Evron Food Store,100,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recASqDmWkWKWNKzK,Nigeria,Lagos,6.637437,3.333438,FM Best Bargain Nigeria,Nigeria,"Oyemekun Bus Stop, Ogba, Yaya Abatan, 5B College Rd, Ifako-Ijaiye, Lagos, Nigeria",FM Best Bargain Nigeria,FM Best Bargain Nigeria,120,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recP9yr26dVYPJ55C,Nigeria,Lagos,6.429562,3.409187,Nars Supermarket,Nigeria,"No 2 Adeola Odeku St, opposite Union Bank HQ, Victoria Island, Lagos, Nigeria",Nars Supermarket,Food Corner,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recAGGEFOiexfZDw6,Nigeria,Lagos,6.433813,3.542562,Foodco Nigeria,Nigeria,"Mega 1 Event Center, On Orchid Hotel Road, Lekki, Lagos",Foodco Nigeria,Foodco,250,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Value
recAJ2FNHVpxnJEvv,Nigeria,Lagos,6.535937,3.391812,Fresh Mart,Nigeria,"32 Tijani Ashogbon St, Bariga, Lagos, Nigeria",Fresh Mart,Fresh Mart,35,Traditional,Basic
recBTCsLHISZz7vSj,Nigeria,Lagos,6.502938,3.349313,Freshways Supermarket,Nigeria,"1A Alh Masha Road, Before Masha Uturn, Surulere, Ikate, Lagos, Nigeria",Freshways,Freshways Pacific Supermarket,35,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recvADJYasAAP9pDo,Nigeria,Lagos,6.430938,3.419313,Fruits n Roots,Nigeria,"3a Idowu Martins St, Victoria Island, Lagos, Nigeria",Fruits n Roots,Fruits n Roots,70,Specialist Food,Mid-level
recmfHMToUK8nxtQC,Nigeria,Lagos,6.435812,3.451812,Walmart,USA,"The Palms Shopping Centre, Ozumba Mbadiwe Rd, Lekki Peninsula 101",Massmart,Game,5495,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recmDXM0YXyV1ZUv5,Nigeria,Lagos,6.4677054,3.6389635,Walmart,USA,"Novare Lekki Mall, C/O Lekki Express Way and Monastery Road, Sangotedo",Massmart,Game,4500,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recBEmHtNxfamRIIw,Nigeria,Lagos,6.624187,3.491562,Gate Stores Supermarket,Nigeria,"44 Lows Street off Haruna bus stop, Ikorodu 300001, Nigeria",Gate Stores,Gate Stores Supermarket,30,Traditional,Basic
rec9VuF4mY6sGMfN7,Nigeria,Lagos,6.687312,3.416562,Giant Supermart,Nigeria,"Warewa Opic Estate Dr, Nigeria",Giant Supermart,Giant Supermart,90,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recwrIU5CpB2Tod7h,Nigeria,Lagos,6.453437,3.626812,Glamour Supermarket and Store,Nigeria,"Eti-Osa, Sangotedo, Nigeria",Glamour Supermarket and Store,Glamour Supermarket and Store,110,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recBHtej1QXmoZ0MC,Nigeria,Lagos,6.471688,3.308563,Globus Supermarket,Nigeria,"Féstac Link Road, Plot 700 Amuwo Odofin",Globus,Globus Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recCl4iqmyNmIZv2t,Nigeria,Lagos,6.464313,3.557188,Globus Supermarket,Nigeria,"H357/H396 , Ikota Shopping Complex, Ajah, Ibeju Lekki",Globus,Globus Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recCmi9yXZhWSrrof,Nigeria,Lagos,6.507312,3.310562,Globus Supermarket,Nigeria,"69 Ago Palace Way, Okota",Globus,Globus Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recC8CfTJw0AMagNW,Nigeria,Lagos,6.514188,3.308688,Globus Supermarket,Nigeria,"Oshodi-Isolo, Lagos, Nigeria",Globus,Globus Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recCdisxWaAfUvGuP,Nigeria,Lagos,6.520562,3.321938,Globus Supermarket,Nigeria,"Ire-Akari Estate Rd, Isaga Tedo, Lagos, Nigeria (in Mobil Petrol Station)",Globus,Globus Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recCgVQPQMTlIP30d,Nigeria,Lagos,6.506812,3.358312,Globus Supermarket,Nigeria,"Abina St, Surulere, Lagos, Nigeria",Globus,Globus Supermarket,150,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recDhDqUmqXMpuMx2,Nigeria,Lagos,6.471562,3.308688,Globus Supermarket,Nigeria,"Ausbeth Ajagu St, Amuwo Odofin Estate, Lagos, Nigeria",Globus,Globus Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recaWEMy8I7uD0gte,Nigeria,Lagos,6.541313,3.298812,Globus Supermarket,Nigeria,"1 Ifoshi Road, Iyana Ejigbo, Lagos, Nigeria",Globus,Globus Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recM4An1OgQOovwiy,Nigeria,Lagos,6.443312,3.525937,Globus Supermarket,Nigeria,"32-52 Udeco Medical Rd, Lekki Penninsula II, Lagos, Nigeria",Globus,Globus Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recDSPdRfXxwZ3oP7,Nigeria,Lagos,6.550562,3.331688,Glorious Supermarket,Nigeria,"16/18 Osolo Way, Ajao Estate, Lagos, Nigeria",Glorious,Glorious Supermarket,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
rect15IWMAl2IPEBl,Nigeria,Lagos,6.653688,3.306063,Golden Mart & Bakery,Nigeria,"43 Santos Avenue, By Social Club Road, Abule Egba, Lagos, Nigeria",Golden Mart & Bakery,Golden Mart & Bakery,80,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recD2uisBRdUm5YA4,Nigeria,Lagos,6.546562,3.329688,Good Deal Supermarket,Nigeria,"Asa-Afariogun St, Isolo, Lagos, Nigeria",Good Deal,Good Deal Supermarket,60,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recD9iqfHzmj6uEsO,Nigeria,Lagos,6.5870043,3.3577636,Goodies Supermarket,Nigeria,"Etiebet's Building Maryland, Mobolaji Bank Anthony Way, Ikeja",Goodies,Goodiss Superstores,600,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recDgzqKdRZQO5tgf,Nigeria,Lagos,6.42927,3.4225,Grand Products Co,Nigeria,"8a Adetokunbo Ademola St, Victoria Island",Grand Square,Grand Square,1200,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recDs1nomPcTa4umQ,Nigeria,Lagos,6.6096778,3.369016,Grand Products Co,Nigeria,"Plot Y, Mobolaji Johnson Ave, Somolu, Lagos, Nigeria",Grand Square,Grand Square,1500,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recDA0g4hOcOrZtEI,Nigeria,Lagos,6.437938,3.430188,Grand Products Co,Nigeria,"8 Sanusi Fafunwa Street, Victoria Island, Lagos, Nigeria",Grand Square,Grand Square,1200,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recEdXJ6IDH9paMyD,Nigeria,Lagos,6.4423299,3.4655228,Grandex Stores,Nigeria,"6 Fola Osibo, Lekki Phase 1",Grandex Stores,Grandex Stores,450,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recEez0kV0EIE5eZu,Nigeria,Lagos,6.4959995,3.3494518,Grandex Stores,Nigeria,"63 Adelabu, off Masha, Surulere",Grandex Stores,Grandex Stores,450,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recEf8H0AUEc8ZRIS,Nigeria,Lagos,6.4426056,3.4744507,Gravitas Supermarket,Nigeria,"7, Emma Abimbola Cole Road, Lekki Estate Phase 1, Eti Osa",Gravitas,Gravitas,300,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recEjTTR4l3Ua8wrQ,Nigeria,Lagos,6.600312,3.568812,Green Grace Farmers Market,Nigeria,"Igbe Rd, Ikorodu, Nigeria",Green Grace Farmers Market,Green Grace Farmers Market,120,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recEgUy6QCCIweQBh,Nigeria,Lagos,6.440313,3.455687,Groceries N More Supermarket,Nigeria,"10B Gabby Adeosun Street, Lekki Phase 1, Lagos, Nigeria",Groceries N More,Groceries N More Supermarket,80,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recwTrzge2jnjH7qx,Nigeria,Lagos,6.467812,3.552812,Groceries2go Supermarket,Nigeria,"Close 22A, Victoria garden City, Lagos, Nigeria",Groceries2go Supermarket,Groceries2go Supermarket,80,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recFYCPYm2YHLnWF7,Nigeria,Lagos,6.497313,3.085063,Grocery Bazaar,Nigeria,"Km 33, Badagry Expressway, De-Sholly Bus Stop, Odofa, Agbara",Grocery Bazaar,Grocery Bazaar,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFbk5sCs8fVZxza,Nigeria,Lagos,6.5335955,3.3060402,Grocery Bazaar,Nigeria,"100, Ejigbo-Isolo Road, NNPC/Jakande Gate Bus Stops, Ejigbo",Grocery Bazaar,Grocery Bazaar,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFrO4jc7vEWFCKr,Nigeria,Lagos,6.537937,3.222063,Grocery Bazaar,Nigeria,"Km 13, LASU-Isheri Expressway, Ewedogbon Bus Stop, Akesan, Igando",Grocery Bazaar,Grocery Bazaar,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFsOEY4NRm6XMO1,Nigeria,Lagos,6.576937,3.268938,Grocery Bazaar,Nigeria,"Lasu Road, Isheri Olofin, Lagos, Nigeria",Grocery Bazaar,Grocery Bazaar,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFzK6mLYrQ0wEVC,Nigeria,Lagos,6.6176861,3.3026201,Grocery Bazaar,Nigeria,"171 Lagos-Abeokuta Expressway, Iyana-Ipaja Bus Stop",Grocery Bazaar,Grocery Bazaar,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFAnRdC52hFP5fY,Nigeria,Lagos,6.533563,3.306063,Grocery Bazaar,Nigeria,"Ejigbo Rd, Ejigbo, Lagos, Nigeria",Grocery Bazaar,Grocery Bazaar,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFBDWy1VR0mi2Ct,Nigeria,Lagos,6.624312,3.258313,Grocery Bazaar,Nigeria,"Plot G, Block 33, Unity Bus Stop, Command Rd, Ipaja, Lagos, Nigeria",Grocery Bazaar,Grocery Bazaar,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFEkHA14jyVkIND,Nigeria,Lagos,6.617687,3.302563,Grocery Bazaar,Nigeria,"171, Lagos-Abeokuta Expressway Lagos NG, Ipaja Rd, Ipaja 100001, Iyana, Nigeria",Grocery Bazaar,Grocery Bazaar,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFw7c7E0aBFfrVC,Nigeria,Lagos,6.566688,3.277063,Grocery Bazaar,Nigeria,"215/217 Idimi-Ikotun Rd, Nubex Bus Stop, Forte Oil Fuel Station",Grocery Bazaar,Grocery Bazaar Express,200,Convenience and Forecourt,Mid-level
recFmFudWkdOQv1Rx,Nigeria,Lagos,6.450563,3.266938,Grocery Bazaar,Nigeria,"7 Assembly Road, Opposite Close 17, Satelite Town",Grocery Bazaar,Grocery Bazaar Express,200,Convenience and Forecourt,Mid-level
recIDRUAV6e8ODI5Y,Nigeria,Lagos,6.594313,3.288188,Grocery Bazaar,Nigeria,"107 Egbeda-Idimu Road, Orelope bus stop, Egbeda, Lagos",Grocery Bazaar,Grocery Bazaar Express,200,Convenience and Forecourt,Mid-level
recBJ0XLjoXqfiqmT,Nigeria,Lagos,6.693312,3.229062,Grocery Bazaar,Nigeria,"152/154 Idiroko Road, Old Union Bank, Opp Iganmode Grammar School, Ojuore, Ota",Grocery Bazaar,Grocery Bazaar Express,200,Convenience and Forecourt,Mid-level
recs5awA8uPK2Tj7n,Nigeria,Lagos,6.439188,3.512062,Grocery Direct,Nigeria,"10 Chief Bamidele Eletu Ave, Eti-Osa 101245, Lagos, Nigeria",Grocery Direct,Grocery Direct,60,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recFHDNqbna4Z0WwZ,Nigeria,Lagos,6.5601877,3.3697099,GVS Supermarket,Nigeria,"12 Odunlami St, Anthony Village, Lagos",GVS,GVS Supermarket,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recGj0RibiZ5Bn5J8,Nigeria,Lagos,6.6353207,3.3491778,GVS Supermarket,Nigeria,"43-45 Ogunnusi Road, Ojodu, Lagos",GVS,GVS Supermarket,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recGkXAR52Zm7d0FM,Nigeria,Lagos,6.636187,3.336562,GVS Supermarket,Nigeria,"Yaya Abatan Rd, Ojodu, Lagos, Nigeria",GVS,GVS Supermarket,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recx1fF5uv0Ea5ULv,Nigeria,Lagos,6.456563,3.445563,Hartley's Supermarket,Nigeria,"No. 2 Alexander Rd, Ikoyi 101233, Lagos, Nigeria",Hartley's Supermarket,Hartleys Supermarket,280,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recSJmmReI7rrsBul,Nigeria,Lagos,6.435688,3.420687,Hartley's Supermarket,Nigeria,"237 Kofo Abayomi Street, Victoria Island, Lagos, Nigeria",Hartley's Supermarket,Hartleys Supermarket,280,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recrQI47wvdvvTD1u,Nigeria,Lagos,6.444937,3.427812,Hartley's Supermarket,Nigeria,"1 Alfred Rewane, Falomo Square, Ikoyi, Lagos, Nigeria",Hartley's Supermarket,Hartleys Supermarket,280,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
rec3sTlwxFz2RJZKP,Nigeria,Lagos,6.602438,3.487188,Hi Kidz World & Supermart,Nigeria,"23 BAMIMOSUN STREET EBUTE#IKORODU, Ikorodu, Lagos, Nigeria",Hi Kidz World & Supermart,Hi Kidz World & Supermart,150,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recrScbwndlRf6Ag1,Nigeria,Lagos,6.545312,3.376437,Home Affairs Supermarket,Nigeria,"23, Bawala Street, Bariga, Lagos, Nigeria",Home Affairs,Home Affairs Supermarket,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
